-1 1:30 2:3 3:0 4:0 5:0 #3114
-1 1:15 2:20 3:20 4:0 5:0 #3120
-1 1:0 2:1 3:0 4:0 5:0 #3126
-1 1:2 2:0 3:0 4:0 5:1 #3132
-1 1:3 2:4 3:0 4:1 5:0 #3138
-1 1:2 2:0 3:3 4:4 5:11 #3144
-1 1:1 2:0 3:5 4:3 5:8 #3150
-1 1:2 2:0 3:0 4:0 5:0 #3156
-1 1:1 2:0 3:0 4:0 5:0 #3162
-1 1:1 2:0 3:0 4:1 5:0 #3168
-1 1:2 2:0 3:0 4:0 5:0 #3174
-1 1:1 2:0 3:3 4:0 5:1 #3180
-1 1:0 2:0 3:0 4:0 5:1 #3186
-1 1:31 2:0 3:0 4:0 5:0 #3192
-1 1:37 2:26 3:5 4:1 5:0 #3198
-1 1:93 2:40 3:52 4:1 5:0 #3204
-1 1:91 2:99 3:47 4:1 5:0 #3210
-1 1:15 2:26 3:60 4:6 5:0 #3216
-1 1:41 2:39 3:66 4:115 5:6 #3222
-1 1:64 2:10 3:81 4:110 5:0 #3228
-1 1:60 2:21 3:68 4:113 5:0 #3234
-1 1:26 2:36 3:66 4:83 5:2 #3240
-1 1:19 2:11 3:54 4:65 5:0 #3246
-1 1:3 2:5 3:14 4:73 5:0 #3252
-1 1:21 2:13 3:18 4:32 5:0 #3258
-1 1:60 2:12 3:31 4:37 5:1 #3264
-1 1:29 2:23 3:61 4:80 5:10 #3270
-1 1:22 2:24 3:56 4:150 5:7 #3276
-1 1:46 2:18 3:54 4:111 5:13 #3282
-1 1:19 2:28 3:63 4:91 5:0 #3288
-1 1:45 2:18 3:59 4:97 5:0 #3294
-1 1:8 2:16 3:29 4:90 5:3 #3300
-1 1:13 2:18 3:33 4:111 5:0 #3306
-1 1:21 2:10 3:35 4:122 5:6 #3312
-1 1:11 2:13 3:56 4:86 5:0 #3318
-1 1:16 2:14 3:28 4:62 5:2 #3324
-1 1:14 2:9 3:18 4:35 5:7 #3330
-1 1:7 2:0 3:14 4:9 5:0 #3336
-1 1:0 2:1 3:18 4:64 5:0 #3342
-1 1:15 2:6 3:23 4:45 5:2 #3348
-1 1:22 2:2 3:22 4:60 5:0 #3354
-1 1:23 2:1 3:28 4:39 5:1 #3360
-1 1:25 2:9 3:30 4:70 5:7 #3366
-1 1:28 2:17 3:50 4:123 5:10 #3372
-1 1:28 2:15 3:64 4:101 5:5 #3378
-1 1:35 2:10 3:40 4:55 5:2 #3384
-1 1:7 2:13 3:29 4:51 5:14 #3390
-1 1:27 2:23 3:42 4:87 5:5 #3396
-1 1:37 2:17 3:53 4:94 5:2 #3402
-1 1:28 2:13 3:38 4:76 5:0 #3408
-1 1:26 2:16 3:55 4:102 5:0 #3414
-1 1:20 2:8 3:26 4:70 5:2 #3420
-1 1:29 2:7 3:29 4:61 5:3 #3426
-1 1:46 2:19 3:29 4:42 5:6 #3432
-1 1:24 2:42 3:38 4:56 5:0 #3438
-1 1:17 2:20 3:42 4:82 5:3 #3444
-1 1:12 2:6 3:29 4:57 5:3 #3450
-1 1:16 2:9 3:29 4:72 5:1 #3456
-1 1:38 2:28 3:65 4:103 5:2 #3462
-1 1:39 2:14 3:39 4:72 5:2 #3468
-1 1:24 2:13 3:41 4:83 5:1 #3474
-1 1:17 2:10 3:27 4:78 5:3 #3480
-1 1:19 2:6 3:40 4:88 5:0 #3486
-1 1:14 2:4 3:26 4:68 5:0 #3492
-1 1:14 2:5 3:21 4:53 5:0 #3498
-1 1:28 2:7 3:22 4:71 5:4 #3504
-1 1:20 2:10 3:9 4:27 5:7 #3510
-1 1:28 2:12 3:8 4:56 5:5 #3516
-1 1:32 2:22 3:17 4:5 5:0 #3522
-1 1:45 2:14 3:17 4:4 5:1 #3528
-1 1:56 2:3 3:11 4:0 5:0 #3534
-1 1:155 2:41 3:13 4:0 5:0 #3540
-1 1:49 2:27 3:38 4:6 5:0 #3546
-1 1:8 2:27 3:68 4:63 5:0 #3552
-1 1:8 2:10 3:36 4:66 5:0 #3558
-1 1:13 2:16 3:41 4:102 5:0 #3564
-1 1:3 2:6 3:34 4:84 5:0 #3570
-1 1:9 2:12 3:13 4:56 5:0 #3576
-1 1:7 2:13 3:15 4:42 5:0 #3582
-1 1:3 2:12 3:16 4:43 5:0 #3588
-1 1:5 2:3 3:27 4:51 5:0 #3594
-1 1:8 2:13 3:20 4:47 5:0 #3600
-1 1:15 2:7 3:22 4:42 5:0 #3606
-1 1:8 2:5 3:22 4:51 5:0 #3612
-1 1:16 2:6 3:18 4:47 5:0 #3618
-1 1:3 2:7 3:23 4:76 5:0 #3624
-1 1:0 2:1 3:28 4:74 5:0 #3630
-1 1:0 2:2 3:23 4:78 5:0 #3636
-1 1:5 2:12 3:17 4:70 5:0 #3642
-1 1:9 2:4 3:7 4:50 5:0 #3648
-1 1:0 2:0 3:0 4:0 5:6 #3654
#-1 1:0 2:0 3:0 4:0 5:0 #3660
-1 1:0 2:0 3:0 4:0 5:3 #3666
#-1 1:0 2:0 3:0 4:0 5:0 #3672
#-1 1:0 2:0 3:0 4:0 5:0 #3678
-1 1:0 2:0 3:0 4:0 5:2 #3684
-1 1:0 2:0 3:0 4:0 5:4 #3690
#-1 1:0 2:0 3:0 4:0 5:0 #3696
-1 1:0 2:0 3:0 4:1 5:0 #3702
-1 1:0 2:0 3:0 4:0 5:6 #3708
#-1 1:0 2:0 3:0 4:0 5:0 #3714
#-1 1:0 2:0 3:0 4:0 5:0 #3720
-1 1:2 2:0 3:0 4:2 5:0 #3726
-1 1:0 2:0 3:2 4:1 5:0 #3732
-1 1:1 2:0 3:0 4:0 5:0 #3738
#-1 1:0 2:0 3:0 4:0 5:0 #3744
-1 1:1 2:0 3:0 4:1 5:0 #3750
#-1 1:0 2:0 3:0 4:0 5:0 #3756
#-1 1:0 2:0 3:0 4:0 5:0 #3762
#-1 1:0 2:0 3:0 4:0 5:0 #3768
#-1 1:0 2:0 3:0 4:0 5:0 #3774
#-1 1:0 2:0 3:0 4:0 5:0 #3780
#-1 1:0 2:0 3:0 4:0 5:0 #3786
#-1 1:0 2:0 3:0 4:0 5:0 #3792
-1 1:33 2:0 3:0 4:0 5:0 #3798
-1 1:13 2:0 3:0 4:0 5:0 #3804
-1 1:12 2:1 3:0 4:0 5:0 #3810
-1 1:3 2:0 3:0 4:1 5:0 #3816
-1 1:8 2:0 3:2 4:0 5:0 #3822
-1 1:18 2:0 3:2 4:0 5:0 #3828
-1 1:16 2:0 3:1 4:0 5:0 #3834
-1 1:16 2:0 3:0 4:0 5:0 #3840
-1 1:3 2:0 3:0 4:0 5:0 #3846
#-1 1:0 2:0 3:0 4:0 5:0 #3852
-1 1:1 2:0 3:0 4:0 5:0 #3858
-1 1:4 2:0 3:0 4:0 5:0 #3864
-1 1:2 2:0 3:0 4:0 5:0 #3870
#-1 1:0 2:0 3:0 4:0 5:0 #3876
-1 1:2 2:0 3:1 4:1 5:0 #3882
-1 1:1 2:1 3:0 4:5 5:1 #3888
-1 1:1 2:0 3:0 4:0 5:0 #3894
#-1 1:0 2:0 3:0 4:0 5:0 #3900
-1 1:0 2:0 3:0 4:2 5:0 #3906
-1 1:0 2:0 3:0 4:0 5:1 #3912
-1 1:1 2:0 3:0 4:0 5:0 #3918
#-1 1:0 2:0 3:0 4:0 5:0 #3924
-1 1:1 2:0 3:0 4:0 5:0 #3930
-1 1:2 2:0 3:0 4:0 5:0 #3936
-1 1:2 2:0 3:0 4:0 5:0 #3942
-1 1:5 2:0 3:0 4:0 5:0 #3948
-1 1:4 2:0 3:0 4:0 5:0 #3954
-1 1:9 2:0 3:2 4:0 5:0 #3960
-1 1:2 2:0 3:0 4:0 5:0 #3966
-1 1:11 2:0 3:0 4:0 5:0 #3972
-1 1:1 2:6 3:0 4:0 5:0 #3978
-1 1:1 2:0 3:0 4:0 5:0 #3984
-1 1:1 2:0 3:0 4:0 5:0 #3990
#-1 1:0 2:0 3:0 4:0 5:0 #3996
#-1 1:0 2:0 3:0 4:0 5:0 #4002
-1 1:20 2:3 3:6 4:0 5:1 #4008
#-1 1:0 2:0 3:0 4:0 5:0 #4014
#-1 1:0 2:0 3:0 4:0 5:0 #4020
-1 1:1 2:0 3:0 4:0 5:0 #4026
#-1 1:0 2:0 3:0 4:0 5:0 #4032
#-1 1:0 2:0 3:0 4:0 5:0 #4038
#-1 1:0 2:0 3:0 4:0 5:0 #4044
#-1 1:0 2:0 3:0 4:0 5:0 #4050
#-1 1:0 2:0 3:0 4:0 5:0 #4056
#-1 1:0 2:0 3:0 4:0 5:0 #4062
-1 1:1 2:0 3:0 4:0 5:0 #4068
#-1 1:0 2:0 3:0 4:0 5:0 #4074
#-1 1:0 2:0 3:0 4:0 5:0 #4080
#-1 1:0 2:0 3:0 4:0 5:0 #4086
#-1 1:0 2:0 3:0 4:0 5:0 #4092
#-1 1:0 2:0 3:0 4:0 5:0 #4098
#-1 1:0 2:0 3:0 4:0 5:0 #4104
-1 1:1 2:0 3:0 4:0 5:0 #4110
-1 1:1 2:0 3:0 4:0 5:0 #4116
#-1 1:0 2:0 3:0 4:0 5:0 #4122
#-1 1:0 2:0 3:0 4:0 5:0 #4128
-1 1:2 2:0 3:0 4:0 5:0 #4134
#-1 1:0 2:0 3:0 4:0 5:0 #4140
-1 1:3 2:0 3:0 4:0 5:0 #4146
-1 1:2 2:0 3:0 4:0 5:0 #4152
#-1 1:0 2:0 3:0 4:0 5:0 #4158
-1 1:1 2:0 3:0 4:0 5:0 #4164
#-1 1:0 2:0 3:0 4:0 5:0 #4170
#-1 1:0 2:0 3:0 4:0 5:0 #4176
-1 1:1 2:0 3:0 4:0 5:0 #4182
#-1 1:0 2:0 3:0 4:0 5:0 #4188
-1 1:1 2:0 3:0 4:0 5:0 #4194
-1 1:1 2:0 3:0 4:0 5:0 #4200
-1 1:1 2:0 3:0 4:0 5:0 #4206
-1 1:2 2:0 3:0 4:0 5:0 #4212
-1 1:2 2:0 3:0 4:0 5:0 #4218
#-1 1:0 2:0 3:0 4:0 5:0 #4224
-1 1:1 2:0 3:0 4:0 5:0 #4230
#-1 1:0 2:0 3:0 4:0 5:0 #4236
-1 1:1 2:0 3:0 4:0 5:0 #4242
-1 1:2 2:0 3:0 4:0 5:0 #4248
-1 1:4 2:0 3:0 4:0 5:0 #4254
-1 1:3 2:0 3:0 4:0 5:0 #4260
-1 1:1 2:0 3:0 4:0 5:0 #4266
-1 1:1 2:0 3:0 4:0 5:0 #4272
#-1 1:0 2:0 3:0 4:0 5:0 #4278
-1 1:1 2:0 3:0 4:0 5:0 #4284
#-1 1:0 2:0 3:0 4:0 5:0 #4290
#-1 1:0 2:0 3:0 4:0 5:0 #4296
#-1 1:0 2:0 3:0 4:0 5:0 #4302
#-1 1:0 2:0 3:0 4:0 5:0 #4308
-1 1:1 2:0 3:0 4:0 5:0 #4314
-1 1:3 2:0 3:0 4:0 5:0 #4320
-1 1:0 2:0 3:0 4:1 5:0 #4326
